"congress.classifications","languages","subjects","title","type","downloads","id","rank","url","author.birth","author.death","author.name","publication.day","publication.full","publication.month","publication.month.name","publication.year","formats.total","formats.types","automated.readability.index","coleman.liau.index","dale.chall.readability.score","difficult.words","flesch.kincaid.grade","flesch.reading.ease","gunning.fog","linsear.write.formula","smog.index","polarity","subjectivity","average.letter.per.word","average.sentence.length","average.sentence.per.word","characters","polysyllables","sentences","syllables","words","language.en","language.de","language.es","language.fr","language.it","language.la","language.nl","language.pt","language.ru","language.tl"
"PQ","fr","Poetry","Les Fleurs du Mal","Text",460,6099,884,"https://www.gutenberg.org/ebooks/6099",1821,1867,"Baudelaire, Charles",1,"July, 2004",7,"July",2004,7,"text/html; charset=iso-8859-1,text/plain,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,application/x-mobipocket-ebook",16.1,13.81,8.39,5514,10.7,63.02,12,19,3.1,0.0999052274794805,0.682167658730159,5.31,25,0.04,131501,341,990,34137.9,24751,0,0,0,1,0,0,0,0,0,0
"HQ","en","Sex (Psychology),Sex","Studies in the Psychology of Sex, Volume 1: The Evolution of Modesty; The Phenomena of Sexual Periodicity; Auto-Erotism","Text",459,13610,885,"https://www.gutenberg.org/ebooks/13610",1859,1939,"Ellis, Havelock",8,"October 8, 2004",10,"October",2004,8,"text/html; charset=iso-8859-1,application/x-mobipocket-ebook,text/plain; charset=iso-8859-1,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=us-ascii,text/plain",16.2,13.81,6.65,15679,13,46.1,12,7.5,8.8,0.121915251091955,0.500514442858905,5.31,25,0.04,740616,8488,5519,216453.6,139447,1,0,0,0,0,0,0,0,0,0
"U","en","Military art and science -- Early works to 1800,War -- Early works to 1800","The Art of War","Text",458,17405,886,"https://www.gutenberg.org/ebooks/17405",0,0,"Sunzi, active 6th century B.C.",28,"December 28, 2005",12,"December",2005,7,"text/html; charset=iso-8859-1,text/plain,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=us-ascii,application/x-mobipocket-ebook",11.7,11.08,7.06,1683,8.7,68.1,10,5.5,3.1,0.0595358660620832,0.518208120080779,4.89,20,0.05,53504,363,543,15072.3,10936,1,0,0,0,0,0,0,0,0,0
"PS","en","United States -- Social life and customs -- Fiction;Humorous stories, American","Sketches New and Old","Text",458,3189,887,"https://www.gutenberg.org/ebooks/3189",1835,1910,"Twain, Mark",1,"April, 2002",4,"April",2002,5,"application/rdf+xml,application/epub+zip,text/html; charset=iso-8859-1,application/x-mobipocket-ebook,image/jpeg",11.7,10.39,6.68,12386,9.1,67.08,10.4,58,3.1,0.0981139138595345,0.498845441633555,4.77,21,0.05,466586,3130,4567,134607.6,97716,1,0,0,0,0,0,0,0,0,0
"B","en","Philosophy","Hegel's Philosophy of Mind","Text",458,39064,888,"https://www.gutenberg.org/ebooks/39064",1770,1831,"Hegel, Georg Wilhelm Friedrich",5,"March 5, 2012",3,"March",2012,11,"application/prs.tei,text/plain; charset=us-ascii,text/html; charset=utf-8,application/x-mobipocket-ebook,text/plain; charset=utf-8,application/octet-stream,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,application/pdf",17,13.76,6.6,12610,13.4,45.09,12.4,8,11.2,0.0629035985572698,0.447275117320976,5.3,26,0.04,629417,9410,4420,187151.4,118842,1,0,0,0,0,0,0,0,0,0
"PS","en","Mysticism -- Poetry,Parables","The Madman: His Parables and Poems","Text",458,5616,889,"https://www.gutenberg.org/ebooks/5616",1883,1931,"Gibran, Kahlil",1,"May, 2004",5,"May",2004,7,"text/html; charset=utf-8,text/plain; charset=us-ascii,text/plain,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",8.9,8.93,6.43,871,6.4,79.6,8.8,9,3.1,0.134530110300658,0.506489025941081,4.57,17,0.06,32207,75,399,8834.4,7052,1,0,0,0,0,0,0,0,0,0
"ML","en","Paganini, Nicol<f2>, 1782-1840;Violinists -- Biography","Nicolo Paganini: His Life and Work","Text",457,39571,890,"https://www.gutenberg.org/ebooks/39571",1840,1906,"Stratton, Stephen S. (Stephen Samuel)",29,"April 29, 2012",4,"April",2012,9,"image/jpeg,text/html; charset=iso-8859-1,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,text/plain",12.4,12.71,6.84,8008,9.5,60.65,9.6,3,8.8,0.141608853495793,0.467750969559328,5.17,19,0.05,289437,3157,2943,83926.8,55955,1,0,0,0,0,0,0,0,0,0
"PQ","en","Moli<e8>re, 1622-1673 -- Translations into English;Hypochondria -- Drama;Comedies","The Imaginary Invalid","Text",457,9070,891,"https://www.gutenberg.org/ebooks/9070",1622,1673,"Moliere",2,"September 2, 2003",9,"September",2003,8,"text/plain; charset=us-ascii,application/x-mobipocket-ebook,text/html; charset=iso-8859-1,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,text/plain",8.1,9.85,6.43,2680,4.8,83.66,7.2,2.5,3.1,0.13797847602775,0.561488953905753,4.78,13,0.07,93964,464,1408,26114.4,19674,1,0,0,0,0,0,0,0,0,0
"PZ","en","World War, 1914-1918 -- Prince Edward Island -- Juvenile fiction;Country life -- Canada -- Juvenile fiction;Prince Edward Island -- Juvenile fiction","Rilla of Ingleside","Text",455,3796,892,"https://www.gutenberg.org/ebooks/3796",1874,1942,"Montgomery, L. M. (Lucy Maud)",1,"February, 2003",2,"February",2003,7,"text/html; charset=iso-8859-1,text/plain,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=us-ascii,application/x-mobipocket-ebook",8.2,9.21,5.87,9767,5.6,81.63,8,54,3.1,0.0507991561612067,0.491944461397701,4.67,15,0.07,482994,2028,6748,136524.6,103358,1,0,0,0,0,0,0,0,0,0
"PZ","en","Rabbits -- Juvenile fiction","The Tale of Benjamin Bunny","Text",454,14407,893,"https://www.gutenberg.org/ebooks/14407",1866,1943,"Potter, Beatrix",21,"December 21, 2004",12,"December",2004,7,"application/x-mobipocket-ebook,text/plain; charset=us-ascii,text/html; charset=us-ascii,application/zip,application/rdf+xml,application/epub+zip,text/plain",10.2,12.23,6.79,185,6.4,74.19,7.6,4,3.1,0.0542862712133545,0.382868905785573,5.19,14,0.07,6177,47,83,1621.8,1190,1,0,0,0,0,0,0,0,0,0
"NC","en","Decoration and ornament,Drawing","Line and Form (1900)","Text",454,25290,894,"https://www.gutenberg.org/ebooks/25290",1845,1915,"Crane, Walter",2,"May 2, 2008",5,"May",2008,8,"application/rdf+xml,text/html; charset=iso-8859-1,application/x-mobipocket-ebook,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,text/plain; charset=us-ascii,text/plain",19,13.99,7.01,5291,14.2,48.47,14.4,5.5,8.8,0.131978867732494,0.483396380718519,5.29,31,0.03,241540,2451,1468,69435,45623,1,0,0,0,0,0,0,0,0,0
"E151","en","United States -- Social life and customs -- 1783-1865;Dickens, Charles, 1812-1870 -- Travel -- United States;United States -- Description and travel","American Notes","Text",454,675,895,"https://www.gutenberg.org/ebooks/675",1812,1870,"Dickens, Charles",18,"February 18, 2013",2,"February",2013,6,"text/html,text/plain; charset=utf-8,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",16.2,11.38,6.96,12331,12.2,58.96,13.6,11.5,3.1,0.0951224292091076,0.48435171673926,4.84,29,0.03,499881,3466,3476,145466.1,103322,1,0,0,0,0,0,0,0,0,0
"PA,JC","en","Political science -- Early works to 1800;State, The -- Early works to 1800","Laws","Text",453,1750,896,"https://www.gutenberg.org/ebooks/1750",-428,-348,"Plato",1,"May, 1999",5,"May",1999,6,"application/x-mobipocket-ebook,text/plain; charset=us-ascii,text/html; charset=us-ascii,application/rdf+xml,application/epub+zip,text/plain",16.6,10.69,6.14,14601,13,56.93,14.4,11.5,8.8,0.133559264041467,0.504477488386724,4.72,31,0.03,1125953,7841,7530,335637,238593,1,0,0,0,0,0,0,0,0,0
NA,"de",NA,"Demian: Die Geschichte von Emil Sinclairs Jugend","Text",453,41907,897,"https://www.gutenberg.org/ebooks/41907",1877,1962,"Hesse, Hermann",24,"January 24, 2013",1,"January",2013,7,"text/html; charset=iso-8859-1,text/plain,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=iso-8859-1,application/x-mobipocket-ebook",11.2,13.05,6.73,7032,6.8,73.17,8,5.5,3.1,0.263798976423271,0.657429718875502,5.28,15,0.06,249434,1102,3052,65056.5,47222,0,1,0,0,0,0,0,0,0,0
"PS","en","Racially mixed people -- Fiction,African American men -- Fiction","The Autobiography of an Ex-Colored Man","Text",452,11012,898,"https://www.gutenberg.org/ebooks/11012",1871,1938,"Johnson, James Weldon",9,"February 9, 2004",2,"February",2004,8,"text/html,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,text/plain",12.1,9.64,6.5,5653,9.9,65.05,11.2,19,3.1,0.11989797564462,0.459904012905849,4.59,23,0.04,237815,1593,2177,70965,51804,1,0,0,0,0,0,0,0,0,0
"PS","en","Fantasy poetry, American","The Complete Poetical Works of Edgar Allan Poe: Including Essays on Poetry","Text",451,10031,899,"https://www.gutenberg.org/ebooks/10031",1809,1849,"Poe, Edgar Allan",10,"November 10, 2003",11,"November",2003,8,"text/html; charset=iso-8859-1,text/plain; charset=us-ascii,text/plain,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,application/x-mobipocket-ebook",14,12.65,7.19,9392,9.5,66.07,10.8,10.5,3.1,0.125174358871187,0.513563430118702,5.11,22,0.04,308412,2177,2645,85563.9,60330,1,0,0,0,0,0,0,0,0,0
"PR","en","Humorous stories,Men -- England -- Fiction,Diary fiction,England -- Fiction,Suburban life -- Fiction,Middle class -- Fiction","The Diary of a Nobody","Text",451,1026,900,"https://www.gutenberg.org/ebooks/1026",1852,1919,"Grossmith, Weedon",14,"August 14, 2011",8,"August",2011,6,"text/html,text/plain; charset=utf-8,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",7.9,9.04,5.97,4345,5.2,82.65,7.6,7,3.1,0.0711074540099824,0.498334156938743,4.64,14,0.07,194604,968,2812,55386.9,41930,1,0,0,0,0,0,0,0,0,0
"F001","en","Massachusetts -- History -- Colonial period, ca. 1600-1775","Bradford's History of 'Plimoth Plantation': From the Original Manuscript. With a Report of the Proceedings Incident to the Return of the Manuscript to Massachusetts","Text",451,24950,901,"https://www.gutenberg.org/ebooks/24950",1590,1657,"Bradford, William",29,"March 29, 2008",3,"March",2008,8,"text/plain; charset=us-ascii,text/plain,text/html; charset=iso-8859-1,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=iso-8859-1,application/x-mobipocket-ebook",13.4,10.86,6.11,13688,9.1,72.5,11.6,5.5,3.1,0.180468225051685,0.459019723193097,4.8,24,0.04,808901,3601,6910,226529.1,168627,1,0,0,0,0,0,0,0,0,0
"PZ","en","Nursery rhymes,Children's poetry","The Real Mother Goose","Text",450,10607,902,"https://www.gutenberg.org/ebooks/10607",0,0,"Unknown",5,"January 5, 2004",1,"January",2004,7,"text/plain,text/plain; charset=us-ascii,text/html; charset=us-ascii,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",10.5,10.15,6.11,1557,6,86.03,9.6,18,3.1,0.0544830061053587,0.460177778769472,4.73,19,0.05,75688,57,830,19559.7,16013,1,0,0,0,0,0,0,0,0,0
"PZ,PS","en","Plantation life -- Fiction;Animals -- Fiction;African American men -- Fiction;Remus, Uncle (Fictitious character) -- Fiction;Georgia -- Social life and customs -- Fiction","Uncle Remus and Brer Rabbit","Text",450,22282,903,"https://www.gutenberg.org/ebooks/22282",1848,1908,"Harris, Joel Chandler",9,"August 9, 2007",8,"August",2007,6,"text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/rdf+xml,application/epub+zip,text/html; charset=iso-8859-1,text/plain",10.3,8.12,6.15,623,7.2,82.98,10.8,5,3.1,0.123816770830235,0.427549431836176,4.38,22,0.05,30239,98,312,8043.3,6904,1,0,0,0,0,0,0,0,0,0
"PK","en","Persian poetry -- Translations into English","The Rubaiyat of Omar Khayyam","Text",450,246,904,"https://www.gutenberg.org/ebooks/246",1048,1122,"Omar Khayyam",1,"April, 1995",4,"April",1995,7,"text/html; charset=us-ascii,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,application/rdf+xml,application/epub+zip,text/plain",14.8,12.19,7.7,2092,10.7,63.02,12,11,3.1,0.0929561175147684,0.485371490027586,5.03,25,0.04,58957,319,466,16100.1,11716,1,0,0,0,0,0,0,0,0,0
"PL","en","Cebuano language -- Dictionaries -- English","A Dictionary of Cebuano Visayan","Text",450,40074,905,"https://www.gutenberg.org/ebooks/40074",0,0,"Wolff, John U.",24,"June 24, 2012",6,"June",2012,6,"text/plain; charset=utf-8,application/x-mobipocket-ebook,application/zip,application/rdf+xml,application/epub+zip,text/html; charset=us-ascii",6.2,9.25,5.77,103095,3.3,87.72,5.6,7,3.1,0.0160628872386038,0.463611905692624,4.83,9,0.1,4658929,29609,97861,1247171.4,964198,1,0,0,0,0,0,0,0,0,0
NA,"en",NA,"Lords and Lovers: and Other Dramas","Text",450,51282,906,"https://www.gutenberg.org/ebooks/51282",1869,1968,"Dargan, Olive Tilford",22,"February 22, 2016",2,"February",2016,7,"image/jpeg,text/html; charset=utf-8,text/plain; charset=utf-8,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",6.8,9.78,5.63,6971,2.5,95.17,6,56,3.1,0.166899508520596,0.519035185513103,4.87,10,0.09,356882,735,6895,90853.2,73261,1,0,0,0,0,0,0,0,0,0
NA,"en",NA,"The Slang Dictionary: Etymological, Historical and Andecdotal","Text",449,42108,907,"https://www.gutenberg.org/ebooks/42108",0,0,"Hotten, John Camden",16,"February 16, 2013",2,"February",2013,9,"image/jpeg,text/plain; charset=utf-8,text/plain; charset=us-ascii,text/html; charset=utf-8,application/zip,application/rdf+xml,application/epub+zip,text/plain; charset=iso-8859-1,application/x-mobipocket-ebook",10.9,13.39,6.77,24807,7.2,66.74,7.2,4,3.1,0.0542622841455094,0.454406893194071,5.39,13,0.07,847901,7464,11248,231826.5,157261,1,0,0,0,0,0,0,0,0,0
"PR","en","Detective and mystery stories, English;Horror tales, English","Tales of Terror and Mystery","Text",449,537,908,"https://www.gutenberg.org/ebooks/537",1859,1930,"Doyle, Arthur Conan",1,"May, 1996",5,"May",1996,6,"text/html; charset=iso-8859-1,text/plain,application/rdf+xml,application/epub+zip,text/plain; charset=us-ascii,application/x-mobipocket-ebook",9.8,9.69,6.19,7917,7.9,70.13,9.2,54,3.1,0.0699404355431729,0.501568315242038,4.65,18,0.05,349340,1891,4034,102024,75100,1,0,0,0,0,0,0,0,0,0
"PS","en","Bildungsromans,Autobiographical fiction,Authors -- Fiction,San Francisco (Calif.) -- Fiction,Working class -- Fiction,Young men -- Fiction","Martin Eden","Text",448,1056,909,"https://www.gutenberg.org/ebooks/1056",1876,1916,"London, Jack",25,"November 25, 2004",11,"November",2004,7,"text/html,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,application/rdf+xml,application/epub+zip,text/plain",8.6,9.92,5.89,13304,5.6,81.63,8,11,3.1,0.10658698657778,0.506608916930342,4.74,15,0.06,657206,3938,8987,186489,138767,1,0,0,0,0,0,0,0,0,0
"PR","en","Magicians -- Drama;Tragedies;Germany -- Drama;Faust, -approximately 1540 -- Drama","The Tragical History of Doctor Faustus: From the Quarto of 1616","Text",448,811,910,"https://www.gutenberg.org/ebooks/811",1564,1593,"Marlowe, Christopher",1,"February, 1997",2,"February",1997,7,"text/plain; charset=us-ascii,application/x-mobipocket-ebook,text/html; charset=iso-8859-1,application/rdf+xml,application/epub+zip,text/plain; charset=iso-8859-1,text/plain",8.9,11.59,6.24,2835,4.4,84.68,6.8,5.5,3.1,0.145803660960763,0.499077596911216,5.13,12,0.08,114433,375,1795,28475.1,22297,1,0,0,0,0,0,0,0,0,0
"PZ,PJ","en","Fairy tales -- Arab countries,Fairy tales,Folklore -- Arab countries,Children's stories,Tales -- Arab countries,Arabs -- Folklore","The Arabian Nights Entertainments","Text",447,128,911,"https://www.gutenberg.org/ebooks/128",1844,1912,"Lang, Andrew",9,"June 9, 2008",6,"June",2008,6,"text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/rdf+xml,application/epub+zip,text/html; charset=iso-8859-1,text/plain",12,9.23,5.84,7174,9.1,72.5,11.6,52,3.1,0.1193738375096,0.502145504192952,4.52,24,0.04,504353,1509,4594,145614.6,111586,1,0,0,0,0,0,0,0,0,0
"PR","en","Fantasy fiction, English;Horror tales, English;Supernatural -- Fiction","Four Weird Tales","Text",445,16726,912,"https://www.gutenberg.org/ebooks/16726",1869,1951,"Blackwood, Algernon",20,"September 20, 2005",9,"September",2005,7,"text/html; charset=us-ascii,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,application/rdf+xml,application/epub+zip,text/plain",10.7,11.37,6.49,6868,7.6,71.14,8.8,28.5,3.1,0.0442548354787985,0.497846082550678,4.99,17,0.06,269395,1737,3126,76867.2,54037,1,0,0,0,0,0,0,0,0,0
"BF","en","Witchcraft -- Scotland;Fian, John, d. 1591;Magic;Demonology","Daemonologie.","Text",443,25929,913,"https://www.gutenberg.org/ebooks/25929",1566,1625,"James I, King of England",29,"June 29, 2008",6,"June",2008,10,"application/prs.tei,text/plain; charset=us-ascii,application/x-mobipocket-ebook,text/plain; charset=utf-8,text/html; charset=utf-8,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,application/pdf",23.7,12.09,7.92,3629,17.7,44.75,19.2,4.5,3.1,0.0753995464192833,0.462016871622134,4.91,43,0.02,130985,555,608,37359,26697,1,0,0,0,0,0,0,0,0,0
NA,"en",NA,"A Beginner's Psychology","Text",443,51442,914,"https://www.gutenberg.org/ebooks/51442",0,0,"Titchener, Edward Bradford",14,"March 14, 2016",3,"March",2016,7,"image/jpeg,text/html; charset=utf-8,text/plain; charset=utf-8,application/zip,application/rdf+xml,application/epub+zip,application/x-mobipocket-ebook",14.1,12.94,6.43,11280,10.7,57.61,10.8,5,8.8,0.0696654658921719,0.449836991609733,5.16,22,0.04,541032,6454,4652,156313.8,104870,1,0,0,0,0,0,0,0,0,0
"HT","en","Fugitive slaves -- West Indies -- Biography;Slavery -- West Indies;Prince, Mary","The History of Mary Prince, a West Indian Slave","Text",442,17851,915,"https://www.gutenberg.org/ebooks/17851",1788,1833,"Prince, Mary",24,"February 24, 2006",2,"February",2006,8,"text/plain; charset=us-ascii,application/x-mobipocket-ebook,text/plain; charset=iso-8859-1,application/zip,application/rdf+xml,application/epub+zip,text/html; charset=iso-8859-1,text/plain",11.1,9.28,6.58,3285,7.9,75.54,10.4,4.5,3.1,0.0495917597400237,0.51180221279796,4.58,21,0.05,125085,722,1250,36383.4,27289,1,0,0,0,0,0,0,0,0,0
"PR","en","Fathers and daughters -- Fiction,Trials (Murder) -- Fiction,Political fiction,Domestic fiction,Poor families -- Fiction,Triangles (Interpersonal relations) -- Fiction,Manchester (England) -- Fiction,Working class women -- Fiction,Labor unions -- Fiction,Textile industry -- Fiction,Love stories","Mary Barton","Text",442,2153,916,"https://www.gutenberg.org/ebooks/2153",1810,1865,"Gaskell, Elizabeth Cleghorn",1,"January 1, 1848",1,"January",1848,8,"text/html,text/plain; charset=us-ascii,application/x-mobipocket-ebook,application/zip,text/plain; charset=iso-8859-1,application/epub+zip,application/rdf+xml,text/plain",10.1,9.57,5.82,12620,7.2,77.57,9.6,1.5,3.1,0.0686220567162298,0.512581884246092,4.63,19,0.05,744592,2700,8220,208900.8,160646,1,0,0,0,0,0,0,0,0,0
"PR,PZ","en","Fairies -- Fiction;Kensington Gardens (London, England) -- Fiction;Kensington (London, England) -- Fiction;Adventure stories;Peter Pan (Fictitious character) -- Fiction","The Little White Bird; Or, Adventures in Kensington Gardens","Text",441,1376,917,"https://www.gutenberg.org/ebooks/1376",1860,1937,"Barrie, J. M. (James Matthew)",1,"July, 1998",7,"July",1998,6,"application/x-mobipocket-ebook,text/plain; charset=us-ascii,text/html; charset=us-ascii,application/rdf+xml,application/epub+zip,text/plain",10.6,8.65,6.13,6094,7.9,75.54,10.4,1.5,3.1,0.0855409771173447,0.510633866145185,4.47,21,0.05,296337,1195,3020,85405.5,66273,1,0,0,0,0,0,0,0,0,0
